hotel_id,city_id,hotel_name,price_per_night,rating
13112,174,웨스틴조선호텔 부산,287.45,3.80
13113,174,녹천온천호텔,253.61,1.40
13114,174,호텔 모모,162.13,2.10
13115,174,시그니엘 부산,425.57,2.00
13116,174,Seacloud Hotel Residence,286.53,1.40
13117,174,Suncloud Hotel,239.18,1.30
13118,174,남포하운드프리미어호텔,412.62,3.00
13119,174,아몬드 호텔,181.47,3.40
13120,174,Ibis,150.13,1.40
13121,174,글로리콘도,321.62,4.80
13122,174,해운대 글로리콘도,267.06,2.00
13123,175,Hilton Sukhumvit Bangkok,414.77,5.00
13124,175,Baiyoke Sky Hotel,270.68,4.00
13125,175,Baiyoke Sky Hotel,105.29,4.00
13126,175,Baiyoke Sky Hotel,358.43,4.00
13127,175,Baiyoke Sky Hotel,368.52,4.00
13128,175,Baiyoke Sky Hotel,154.92,4.00
13129,175,Bangkok Palace Hotel,143.29,2.80
13130,175,Conrad Bangkok,340.49,5.00
13131,175,Grande Centre Point Ratchadamri,362.01,4.20
13132,175,DoubleTree by Hilton Hotel Sukhumvit Bangkok,216.62,4.00
13133,177,Ramada Hotel & Suites by Wyndham İstanbul Şişli,158.13,1.70
13134,175,Bed by City,316.59,3.00
13135,175,BH Place,316.33,4.70
13136,175,The Okura Prestige Bangkok Hotel,213.36,5.00
13137,175,Thomson Residence,385.85,4.80
13138,177,Ramada Plaza by Wyndham İstanbul City Center,264.26,4.70
13139,175,Conrad Bangkok Residences,441.69,5.00
13140,175,NJoy Prestige,497.17,4.70
13141,175,Cassia Rama 9 Bangkok Hotel,477.12,3.80
13142,175,Lune Bangkok,363.45,3.00
13143,175,MetroPoint,151.87,2.50
13144,177,DoubleTree by Hilton Hotel Istanbul,322.65,5.00
13145,175,Samran Place Hotel,122.98,2.00
13147,176,Hilton Mumbai International Airport,101.71,5.00
13148,176,West End Hotel,416.09,3.00
13149,176,The Westin Mumbai Powai Lake,436.21,5.00
13150,176,The Westin Mumbai Powai Lake,320.15,3.80
13151,176,Hotel Bahri Residency,235.75,1.10
13152,176,"Lakeside Chalet, Mumbai - Marriott Executive Apartments",134.44,1.80
13153,176,Hotel Linkway,387.95,2.60
13154,176,Sofitel,436.11,1.30
13155,176,Taj Santacruz Mumbai,321.53,5.00
13156,176,Radisson Blu Mumbai International Airport,119.08,1.70
13157,176,InterContinental Hotel,350.12,2.90
13158,176,YMCA International House,290.30,2.40
13159,176,Hotel Grand Inn,207.71,2.40
13160,176,Waterstones Hotel,319.38,4.40
13161,176,Hotel Kumkum,109.39,2.80
13162,176,Treebo Trend Rosewood,467.49,1.60
13163,176,Rodas - An Ecotel Hotel,103.33,3.00
13164,176,Alfa Executive,323.14,1.40
13165,176,"Ginger Mumbai, Andheri East",196.70,1.10
13166,177,Hampton by Hilton Istanbul Zeytinburnu,216.58,4.00
13167,177,Lionel Hotel,102.01,4.30
13168,177,Hotel Arcadia Blue,497.17,3.70
13169,177,Mercure Hoteles istanbul BOMONTI,133.76,4.20
13170,177,Central Hotel,242.00,3.80
13171,177,Hotel Valide Sultan Konagi,436.66,3.50
13172,177,Renaissance Polat Istanbul Hotel,214.12,4.90
13173,177,Grand Hotel de Londres,143.76,4.70
13174,177,Novel Hotel Istanbul,328.16,3.60
13175,177,Hilton Istanbul Bosphorus,335.29,5.00
13176,177,Alzer,462.50,4.10
13177,177,Titanic City Taksim,481.57,4.90
13178,177,Hotel Suadiye,418.57,1.60
13179,177,Pera Palace Hotel,257.43,4.80
13180,177,DoubleTree by Hilton Hotel Istanbul - Old Town,377.92,5.00
13181,177,Hilton Istanbul Bomonti Hotel & Conference Center,308.73,5.00
13182,177,Hotel Golden Way Giyimkent,159.46,3.80
13183,178,Petit Palace Marqués Santa Ana,322.96,4.00
13184,178,Hotel Gravina 51,115.16,4.00
13185,178,Petit Palace Santa Cruz,209.45,4.00
13186,178,Hotel Vincci La Rábida,335.87,4.00
13187,178,Casas de la Judería,489.47,4.90
13188,178,Hotel ILUNION Alcora Sevilla,254.43,4.00
13189,178,Hotel TRH La Motilla,239.56,4.00
13190,178,Petit Palace Vargas,235.90,3.00
13191,178,Petit Palace Canalejas,111.33,2.00
13192,178,Petit Palace Puerta de Triana,139.74,3.00
13193,178,Hilton Garden Inn Sevilla,187.18,4.00
13194,178,Hotel Catalonia Giralda,164.34,4.00
13195,178,Vincci Molviedro Suites Apartments,201.42,4.00
13196,178,Hotel VIncci Molviedro,105.53,4.00
13197,178,Vincci Selección Unuk,399.98,5.00
13198,178,Hotel Goya,440.15,2.00
13199,178,Hesperia Sevilla,151.46,4.00
13200,178,Palacio Pinello,226.77,4.20
13201,178,Hotel Puerta de Sevilla,311.07,2.50
13202,178,Patio de las Cruces,460.37,2.80
13203,179,Pullman Bangkok Hotel G,331.22,1.50
13204,179,lebua at State Tower,365.80,1.90
13205,179,Millennium Hilton Bangkok,183.10,5.00
13206,179,Grande Centre Point Surawong,415.29,1.80
13207,179,Hilton Garden Inn Bangkok Riverside,158.78,3.10
13208,180,Maldron Hotel Belfast City,154.00,2.40
13209,180,Hampton by Hilton Belfast City Centre,204.63,4.10
13210,180,Hilton Belfast,175.92,4.00
13211,180,Holiday Inn,196.37,4.60
13212,180,Titanic Hotel,203.40,2.20
13213,180,Leonardo Hotels,187.33,1.90
13214,180,La Mon Hotel & Country Club,366.49,4.00
13215,180,Benedicts of Belfast,159.63,1.20
13216,180,The Merchant Hotel,399.31,1.30
13217,180,Standing Stones Lodge,332.02,2.20
13218,180,Madison's Hotel,428.44,1.30
13219,180,Madison's Hotel,447.57,1.40
13220,180,Parkview Lodge B&B,296.05,4.40
13221,180,Haslem Hotel,250.55,4.00
13222,180,Grand Central Hotel,369.34,1.90
13223,180,Premier Inn,366.72,4.70
13224,180,Premier Inn,459.84,3.80
13225,180,Park Inn,254.15,1.80
13226,180,Premier Inn,416.17,3.80
13227,180,Premier Inn Belfast City Cathedral Quarter,356.55,1.90
13228,264,Fafā Island Resort,310.40,1.90
13229,181,Marenero Hotel,266.22,4.80
13230,181,Терра 7+,467.05,5.00
13231,181,Вінтаж Арт-готель,419.92,2.20
13232,181,Брістоль,122.61,4.50
13233,181,"Готель '"Лермонтовський'"",115.95,1.10
13234,181,Gagarinn,139.49,5.00
13235,181,Замок Мастара,437.20,2.40
13236,181,Wall Street Hotel,401.30,1.10
13237,181,Geneva Park Hotel,444.57,3.80
13238,181,Royal Street,324.11,4.90
13239,181,Amerikano,279.13,3.70
13240,264,Scenic Hotel Tonga,488.28,3.40
13241,181,Барселона,465.41,2.50
13242,181,Океаніс,239.47,3.00
13243,181,Арнаутський,375.66,4.60
13244,181,Альянс,216.36,2.50
13245,181,"Апартаменти '"Дерибас'"",383.24,1.70
13246,181,Frapolli,248.49,2.40
13247,181,Одеса Комфорт Хаус,355.73,2.70
13248,181,"Апарт-готель '"Гостинний двір'"",226.81,3.80
13249,181,Готель Мезонін,188.61,4.10
13250,183,IC Hotel,295.25,1.40
13251,183,Le Combava,221.58,2.40
13252,183,Les Trois Métis,366.94,2.50
13253,183,Au Bois Vert,190.71,2.90
13254,183,Belvedere,212.11,2.40
13255,183,Chalet des Roses,178.40,1.20
13256,183,Hôtel Nosy Be,351.12,2.30
13257,183,Hôtel Restaurant Mahavelo,423.95,4.20
13258,183,Maison Lovasoa,407.52,4.80
13259,183,Avamada Lodge,378.02,4.20
13260,183,Hotel Le Pousse Pousse,142.59,2.90
13261,183,Manoir Rouge,271.36,2.40
13262,183,Le Lotus Bleu,410.89,3.60
13263,183,"Besoa Appart Hôtel '"Beaufort'"n",143.83,1.60
13264,183,Downtown Hotel,194.55,1.00
13265,183,Tera Hôtel,303.11,2.70
13266,183,Besoa II Beaufort,295.97,5.00
13267,183,A&C Hotel,458.94,4.60
13268,183,Le Pavé,395.65,1.60
13269,184,Rayavadee,333.34,2.70
13270,183,K.méléon Hôtel,211.86,4.00
13271,191,The Raleigh,362.82,3.70
13272,184,โรงแรมความปรารถนาดี Aonang,342.06,4.50
13273,184,Holiday Style Ao Nang Beach Resort,255.15,4.00
13274,184,โรงแรมไทนิกระบี่,128.69,4.20
13275,184,Railay Bay Resort & Spa,189.41,4.30
13276,184,Avatar Railay Hotel,323.16,4.20
13277,184,Aonang Inn,172.22,4.80
13278,184,Dee Andaman,188.06,5.00
13279,184,Railay Great View Resort,215.64,4.00
13280,184,Aonang Mountain View,324.03,4.20
13281,184,Maritime Park & Spa,260.92,4.10
13282,184,Krabi Cozy Place,146.98,4.40
13283,184,Sleep Inn,224.38,3.00
13284,184,Centara Anda Dhevi Resort & Spa,379.45,4.10
13285,184,Sabai Resort,253.03,2.60
13286,184,แทนรักรีสอร์ท,264.95,1.00
13287,184,Green House Hotel,479.34,3.90
13288,184,Al Ameen,227.31,2.10
13289,184,Holiday Style Ao Nang Beach Resort,223.60,3.40
13290,184,Peace Laguna Resort,172.48,2.60
13291,185,Hotel Magnificat,182.80,2.20
13292,185,Bar-Restaurestant MARIE-ANTOINETTE,497.91,2.30
13293,185,Chilies Hotel,157.82,1.80
13294,185,Hôtel Excellence,323.02,1.30
13295,185,Hotel Magnificat,170.76,2.30
13296,185,EL Doria Hotel,200.98,3.40
13297,185,ACROPOLISE GUEST HOUSE,198.32,3.20
13298,185,ALMA,131.92,1.70
13299,185,Madiba Hotel Residence,413.63,4.60
13300,185,CIFEX,444.96,2.90
13301,185,BLUE ANGELS HOTEL,284.38,1.40
13302,185,DJIFEZI,476.19,4.40
13303,185,Hotel Aurore 22 21 05 17,459.18,3.40
13304,185,THE BEST,277.12,2.00
13305,185,Résidence hôtelière Lauria,105.69,3.30
13306,185,St Manick,221.84,3.00
13307,185,hôtel les Bourgeois,385.69,2.40
13308,185,Hôtel Le Franco-Suisse,229.84,2.10
13309,185,Hôtel Royal Phenix,140.09,1.60
13310,185,Hôtel Mirambeau,391.77,1.90
13311,186,Peakes Hotel,186.55,3.80
13312,186,Courtyard,485.76,2.80
13313,186,The BRIX,467.92,2.10
13314,186,Cascadia Hotel,396.14,1.70
13315,186,Cascadia Hotel,124.03,3.30
13316,186,Cascadia Hotel,294.26,2.60
13317,186,Radisson,268.89,3.10
13318,186,First Capital Apartments,425.11,1.90
13319,186,Hilton Trinidad & Conference Centre,293.07,4.00
13320,186,Green Oak Hotel,382.17,1.80
13321,186,Caribbean Tourist Villa,192.08,1.60
13322,186,Culture Crossroads Inn,343.21,3.70
13323,186,Hyatt Regency Trinidad,182.80,4.50
13324,186,Alicia's Palace,280.18,2.60
13325,186,Maracas Bay Hotel,319.53,4.20
13326,186,Chaconia Hotel,249.84,2.50
13327,186,Ocean Spray Hotel,203.50,3.30
13328,186,Le Sportel Inn,392.37,4.60
13329,186,Kapok Hotel,244.75,3.40
13330,186,Crew's Inn,394.39,4.90
13331,187,Grand Millennium Hotel,364.35,3.20
13332,187,The Chedi,378.07,5.00
13333,187,Hilton Garden Inn Muscat Al Khuwair,171.30,4.00
13334,187,Muscat Express,100.56,1.10
13335,187,Royal Hotel,456.17,2.10
13336,187,DoubleTree by Hilton Muscat Qurum,390.19,4.00
13337,187,Weekend Hotel Apartments,324.68,3.60
13338,187,فندق وناسة كونتيننتال,320.92,2.40
13339,187,Aerotel Muscat,281.97,1.10
13340,187,W Muscat,203.96,5.00
13341,187,فندق,490.04,4.70
13342,187,IntercityHotel Muscat,132.37,4.80
13343,187,Caesar Hotel,459.19,1.30
13344,187,Wyndham Garden,311.05,2.40
13345,187,Mercure Muscat,488.85,4.00
13346,187,Grand Hyatt Muscat,405.06,5.00
13347,187,Beach Bay,249.60,2.80
13348,187,Ramada Encore by Wyndham Muscat Al-Ghubra,112.03,3.40
13349,187,Safeer Intenational Hotel,288.53,3.10
13350,187,Safeer Plaza Hotel Apartments,214.64,4.60
13351,188,Україна,353.84,1.50
13352,188,Дніпро,472.75,4.00
13353,188,Fairmont Grand Hotel,151.14,3.50
13354,188,Hilton Kyiv,481.12,5.00
13355,188,Grand Christer Hotel,483.74,4.10
13356,188,CITYHOTEL RESIDENCE,253.80,1.80
13357,188,InterContinental,223.74,5.00
13358,188,Київ,106.34,2.00
13359,188,Natsionalny Hotel Kijev,167.14,4.00
13360,188,Оберіг,213.81,3.00
13361,188,Radisson Blu,430.69,3.00
13362,188,Опера,125.03,3.80
13363,188,Русь,277.88,3.60
13364,188,Голосієво,403.75,3.60
13365,188,Шелтер,329.83,1.80
13366,188,Готель «Royal Congress Hotel»,290.00,2.60
13367,188,GREEN HOTEL,413.37,3.40
13368,188,Президент Готель,454.54,4.20
13369,188,Nyvky Plaza,256.81,4.00
13370,188,Ambassador Plaza,176.54,4.00
13371,189,The Bartizan,400.25,5.00
13372,189,Closenberg Hotel,313.98,1.10
13373,189,Villa Baywatch,324.42,4.80
13374,189,Amangalla,338.42,3.30
13375,189,Jetwing Lighthouse Hotel,390.19,2.90
13376,189,Hikkaduwa Blue Ocean Hotel,325.61,4.20
13377,189,Tri Lanka,161.99,2.60
13378,189,Fort Bazaar,281.03,1.30
13379,189,Deco on 44,310.41,1.40
13380,189,Hotel Lucky Elephant,222.98,3.80
13381,189,Cattleya Villa,364.94,4.90
13382,189,Tropical Beach Garden Villa,296.95,1.60
13383,189,White Baby Beach Resort,228.90,1.50
13384,189,Ten30 Hikkaduwa,359.77,3.70
13385,189,Sailor's Bay,382.05,3.90
13386,189,Villa Crocodile Beach,277.45,1.20
13387,189,Sea View Hotel,311.65,4.80
13388,189,Serenade Beach Hotel,208.02,2.70
13389,189,Ayesha Dream Villa,236.73,3.60
13390,189,Mary's Palm Garden,462.55,3.00
13391,190,Sofitel Grand Sopot,419.54,5.00
13392,190,Focus Premium,303.32,3.70
13393,190,Focus,202.14,3.00
13394,190,Vesper House,268.94,2.80
13395,190,Holiday Inn Gdańsk - City Centre,411.70,1.50
13396,190,Kobza Haus,178.79,1.70
13397,190,Bonum,134.22,2.90
13398,190,Goldwasser,238.54,3.90
13399,190,Hampton by Hilton Gdansk Old Town,213.69,3.00
13400,190,Willa Biała Lilia,314.61,4.00
13401,190,Villa Pica Paca,127.35,1.90
13402,190,Willa Parnas,485.04,4.90
13403,190,Hotel Gdańsk,300.49,5.00
13404,190,Hotel Amber,133.62,3.00
13405,190,So Stay Hotel,235.11,3.00
13406,190,Stara Wędzarnia,292.44,3.80
13407,190,Hotel Bartan,185.02,3.90
13408,190,Hotel Pomarańczowa Plaża,161.52,3.30
13409,190,Pensjonat Wanda,353.21,3.00
13410,190,Hilton Gdansk,189.30,5.00
13411,216,阳朔 景誉酒店,172.68,1.10
13412,191,The Palms Hotel & Spa,439.94,2.70
13413,191,Iberostar Berkeley Shore Hotel,164.93,4.00
13414,191,Waldorf Towers Hotel,134.34,2.70
13415,191,The Villa Casa Casuarina,127.91,5.00
13416,191,Hotel Breakwater South Beach,344.70,3.30
13417,191,RIU Plaza,477.83,1.10
13418,191,1 Hotel South Beach,414.92,5.00
13419,191,Eden Roc Resort Miami Beach,259.64,4.00
13420,191,The Redbury South Beach,283.43,4.20
13421,191,"The Ritz-Carlton, South Beach",211.10,5.00
13422,191,The Marlin,333.88,4.60
13423,191,Nassau Suite Hotel,293.83,1.80
13424,191,The Balfour Hotel,189.17,1.70
13425,191,SLS South Beach,195.98,3.10
13426,191,Hotel Croydon,243.99,3.20
13427,191,Leslie Hotel,484.25,4.90
13428,191,Eurostars Winter Haven,445.76,3.30
13429,191,Sleep Inn Miami Airport,129.19,2.40
13430,191,Best Western Plus Miami Airport North Hotel & Suites,393.63,2.90
13431,191,Fontainebleau Miami Beach,418.17,5.00
13432,194,نزل ماتوس,279.87,2.40
13433,194,نزل لايكو تونس,431.69,5.00
13434,194,فندق إيبيس تونس,208.62,3.00
13435,194,فندق ليدو,330.98,3.00
13436,194,Hôtel Novotel Tunis Mohamed V,323.09,4.00
13437,194,فيلا ديدون,178.89,5.00
13438,194,فندق الباشا,204.25,4.40
13439,194,Hôtel Penthouse,499.15,4.40
13440,194,فيلا ديدون,371.48,2.20
13441,194,تونس نزل الكبير,356.97,5.00
13442,194,La Chambre bleue,449.18,4.60
13443,194,فندق الأعمال,185.79,2.00
13444,194,القنصل,492.18,3.70
13445,194,Hôtel Belvédère Fourati,460.00,1.10
13446,194,دار بيرم,495.40,1.10
13447,194,نزل الحديقة,481.23,3.00
13448,194,Hôtel Le Passage,488.96,2.00
13449,194,Hôtel Résidence Carthage,357.76,3.00
13450,194,فندق البحيرة,444.56,4.40
13451,194,نزل أكروبول,457.39,4.00
13452,195,San Francisco Marriott Marquis,451.98,3.40
13453,195,Hotel Kabuki,383.81,4.60
13454,195,Hotel Riu Plaza Fisherman´s Wharf,401.64,4.90
13455,195,The Ritz-Carlton,358.38,2.10
13456,195,Stanford Court San Francisco Hotel,151.11,4.10
13457,195,San Francisco Marriott Fisherman's Wharf,157.92,1.40
13458,195,Music City,268.75,3.20
13459,195,Hyatt Centric Fisherman's Wharf San Francisco,417.18,4.80
13460,195,Hotel Zephyr San Francisco,276.38,3.50
13461,195,Argonaut Hotel,427.73,2.00
13462,195,Hyatt Regency San Francisco,108.07,1.60
13463,195,Grand Hyatt San Francisco,481.15,4.20
13464,195,San Francisco Proper Hotel,235.07,3.60
13465,195,San Francisco Marriott Union Square,447.31,4.40
13466,195,Hotel Adagio,231.75,4.60
13467,195,Union Square Plaza Hotel,398.21,1.30
13468,195,"The Jay, Autograph Collection",341.96,3.60
13469,195,Hotel Nikko San Francisco,127.00,3.80
13470,195,Luz Hotel,171.26,3.80
13471,195,The Clift Royal Sonesta San Francisco,350.43,2.00
13472,196,The Fairmont Copley Plaza Hotel,143.47,2.50
13473,196,The Colonnade Hotel,397.11,1.80
13474,196,Four Seasons Hotel One Dalton,141.56,1.80
13475,196,Hilton Boston Park Plaza,270.49,1.50
13476,196,Freepoint Hotel,140.79,4.10
13477,196,Boston Marriott Long Wharf,359.63,2.80
13478,196,The Liberty Hotel,195.19,2.40
13479,196,The Royal Sonesta Boston,461.40,4.70
13480,196,Sheraton Commander Hotel,190.96,2.90
13481,196,The Lenox,314.90,4.10
13482,196,InterContinental Boston,294.33,3.50
13483,196,W Boston,380.36,3.80
13484,196,Cambria Boston Somerville,308.99,4.50
13485,196,Boston Harbor Hotel,460.46,1.60
13486,196,The Eliot Hotel,238.60,3.80
13487,196,Hotel AKA Boston Common,119.87,3.40
13488,196,Omni Parker House,334.27,2.40
13489,196,Copley Square Hotel,133.68,1.20
13490,196,TownePlace Suite Logan Airport,277.41,2.30
13491,196,The Newbury Boston,368.49,3.90
13492,197,Princes Gate Hotel,181.44,3.60
13493,197,AWA Hotel,211.16,3.10
13494,197,Rydges Rotorua,181.11,2.70
13495,197,Regent of Rotorua,435.66,3.90
13496,197,Waiora Lakeside Spa Resort,103.39,1.10
13497,197,Rotorua Citizens Club,363.80,2.70
13498,197,Solitaire Lodge,167.04,3.00
13499,197,"Amora Lake Resort, Okawa Bay Rotorua",316.38,4.60
13500,197,Lakeside City Apartments,239.20,4.40
13501,197,Rotorua Central Backpackers,409.79,2.70
13502,197,Distinction Rotorua Hotel and Conference Centre,434.63,2.40
13503,197,Novotel,270.40,3.00
13504,197,Millennium Hotel,136.17,2.60
13505,197,Pullman Rotorua,388.52,4.00
13506,197,Jet Park Hotel,380.04,5.00
13507,197,Black Swan Lakeside Hotel,245.48,4.80
13508,197,Regal Palms - 5 Star City Resort,347.35,4.40
13509,197,Arawa Park Hotel,133.22,4.50
13510,197,Copthorne Hotel,156.73,1.40
13511,198,Senderos,369.85,1.00
13512,197,Ramada Resort,279.13,3.60
13513,198,Los Cerros Boutique Hotel & Spa,118.94,5.00
13514,198,Destino Sur,102.42,4.00
13515,198,Infinito Sur,196.08,4.70
13516,198,Las Piedras,440.84,3.00
13517,198,Senderos Suites & Aparts,132.21,2.70
13518,198,El Barranco,135.40,3.50
13519,198,Hotel Lunajuim,175.09,1.70
13520,198,Latitud 49,470.42,5.00
13521,198,El Pilar,441.48,4.20
13522,198,Almazen,132.26,2.20
13523,198,Estancia La Quinta,407.62,2.50
13524,198,Friz Roy Inn,147.55,1.40
13525,198,Cumbres Nevadas,166.06,3.50
13526,198,Lo de Tomy,327.77,4.40
13527,198,Chalten Suites Hotel,477.15,1.90
13528,198,Vertical Lodge,496.07,3.00
13529,198,Como en Casa,323.22,1.30
13530,198,Confín Patagonico,456.43,1.20
13531,198,Mistico Hostel,326.47,1.70
13532,199,The Buccaneer,210.63,1.30
13533,199,The Hotel on the Cay,118.48,3.80
13534,199,Divi Carina,249.17,1.80
13535,199,Renaissance St. Croix Carambola Beach Resort & Spa,299.08,1.20
13536,200,"C. Baldwin, Curio Collection by Hilton",210.58,1.50
13537,200,DoubleTree by Hilton Houston Medical Center Hotel & Suites,116.28,4.30
13538,200,The Laura Hotel,160.42,3.70
13539,200,Hilton Americas-Houston,165.40,3.40
13540,200,The Westin Houston Downtown,211.17,2.90
13541,200,Hyatt Regency Houston,159.76,2.20
13542,200,Four Seasons Hotel Houston,391.82,2.30
13543,200,Aloft Houston Downtown,453.66,2.50
13544,200,The Royal Sonesta Houston Galleria,386.29,4.30
13545,200,Hotel ICON,258.90,2.70
13546,200,Hyatt Regency Houston/Galleria,277.14,4.20
13547,200,DoubleTree by Hilton Hotel & Suites Houston by the Galleria,205.84,2.90
13548,200,Crowne Plaza Houston Galleria Area,339.21,4.50
13549,200,The Westin Houston Medical Center,228.65,4.90
13550,200,Hyatt House Houston/Galleria,463.20,4.40
13551,200,Residence Inn,115.00,4.40
13552,200,DoubleTree Houston Hobby Airport,499.44,3.80
13553,200,Cambria Hotel Houston Downtown Convention Center,249.34,4.50
13554,200,SureStay Plus by Best Western Houston Medical Center,235.99,3.60
13555,200,The Whitehall,240.13,1.30
13556,201,"Hotel Republic San Diego, Autograph Collection",495.50,1.50
13557,201,Hotel Del Coronado,183.07,3.30
13558,201,Manchester Grand Hyatt San Diego,352.66,4.70
13559,201,Omni San Diego Hotel,321.22,2.50
13560,201,"The US Grant, A Luxury Collection Hotel",127.35,4.30
13561,201,The Keating Hotel,465.13,4.90
13562,201,"The Lafayette Hotel, Swim Club & Bungalows",350.90,2.60
13563,201,La Quinta Inn,309.67,2.30
13564,201,"The Guild Hotel, San Diego, a Tribute Portfolio Hotel",383.48,1.40
13565,201,The Horton Grand Hotel,262.28,4.40
13566,201,Hampton Inn San Diego - Downtown,496.89,3.30
13567,201,Residence Inn San Diego Downtown,116.04,4.60
13568,201,Sheraton San Diego Resort,441.84,2.00
13569,201,Courtyard San Diego Gaslamp/Convention Center,206.58,4.60
13570,201,Holiday Inn San Diego - Bayside,403.58,4.30
13571,201,Comfort Inn San Diego Old Town,337.05,4.40
13572,201,Hilton San Diego Gaslamp Quarter,310.82,1.00
13573,201,Margaritaville Hotel San Diego Gaslamp Quarter,249.22,3.60
13574,201,Crystal Pier Hotel,497.97,4.40
13575,201,Pacific Terrace Hotel,335.81,4.40
13576,203,Hotel Atlas Chaouen,322.94,4.30
13577,203,Hotel Madrid,316.22,4.80
13578,203,Dar Echchaouen,497.10,3.20
13579,203,Dar Meziana,317.90,2.90
13580,276,Sibonne,132.39,1.50
13581,203,Lina Riad & Spa,378.22,4.90
13582,203,Hotel Alkhalifa,339.95,4.00
13583,203,Hotel Zenika,383.98,1.10
13584,203,Hotel Chams,302.63,4.80
13585,276,The Palms,295.12,3.60
13586,203,Casa El Khaldi,498.12,3.60
13587,203,Hotel Tarek,356.01,4.10
13588,203,Hotel Chez Aziz,341.27,3.50
13589,203,Hotel Casa Annasr,308.93,1.30
13590,203,Hotel Nouryan,265.44,4.80
13591,203,Hotel Ras El Maa,154.25,2.70
13592,203,Hotel Casa Aladin,102.02,3.30
13593,203,Hôtel Chefchaouen فندق شفشاون,299.28,2.50
13594,203,Hotel Molino,244.66,3.90
13595,203,Casa Perleta,162.70,4.10
13596,203,Hotel Chaouen,410.59,4.50
13597,203,Hotel Mastah,397.87,1.50
13598,204,Готель Львів,281.91,2.00
13599,204,Таурус,434.67,2.20
13600,204,Hotel 39,235.77,1.40
13601,204,On The Square Hotel,479.82,4.20
13602,204,Снукер,261.82,2.40
13603,204,Готель Динамо,255.68,3.70
13604,204,Леон,198.81,2.80
13605,204,Kavalier Boutique Hotel,385.30,3.90
13606,204,Готель Соната,189.08,3.00
13607,204,Комплекс «Панська Гора»,250.26,4.30
13608,226,Semilla Verde,130.31,4.10
13609,204,Євроготель,264.78,3.70
13610,204,"Готель '"Жокей'"",197.57,3.30
13611,204,"Готель '"Наталія-18'"",238.02,4.30
13612,204,Готель-хостел «Вітан»,222.67,3.50
13613,204,Orange,161.39,3.70
13614,204,Готель «Дністер»,266.05,4.00
13615,204,Рейкарц Двірець Львів,142.77,1.80
13616,204,Reikartz Медіваль Львів,202.09,4.20
13617,204,Замок Лева,147.81,3.70
13618,204,Готель СВ,329.83,4.00
13619,205,Sheraton Grand Nashville Downtown,243.24,2.70
13620,205,Courtyard,215.57,3.40
13621,205,Best Western Plus Music Row,154.47,4.70
13622,205,Holston House Nashville - In the Unbound Collection,453.95,2.90
13623,205,Omni Nashville Hotel,157.06,4.90
13624,205,Noelle,257.57,4.10
13625,205,The Westin,335.01,2.90
13626,205,Cambria Hotel Nashville Downtown,128.76,1.10
13627,205,Grand Hyatt Hotel,329.57,4.70
13628,205,Sonesta Nashville Airport,267.61,3.10
13629,205,Holiday Inn Express Nashville Airport by IHG,204.43,2.80
13630,205,Courtyard Nashville Brentwood,319.55,2.60
13631,205,DoubleTree by Hilton Hotel Nashville Downtown,297.94,4.50
13632,205,Radisson Hotel Nashville Airport,179.00,3.10
13633,205,Sleep Inn,136.04,2.80
13634,205,"Country Inn & Suites, Nashville Airport East",366.96,1.10
13635,205,Comfort Suites,272.73,1.40
13636,205,Hampton Inn & Suites Nashville Downtown,475.61,1.50
13637,205,Courtyard Nashville Airport,193.19,3.80
13638,205,Hyatt Place Nashville Downtown,253.68,2.30
13639,307,Vena's Guest House,374.90,4.10
13640,206,Hilton Cleveland Downtown,109.43,1.20
13641,206,Hilton Garden Inn,282.63,2.80
13642,206,Cleveland Marriott Downtown at Key Tower,192.32,4.90
13643,206,La Quinta Inn & Suites,232.30,1.20
13644,206,Drury Plaza Hotel Cleveland Downtown,148.45,4.40
13645,206,DoubleTree by Hilton Hotel Cleveland Downtown - Lakeside,335.04,4.70
13646,206,Crowne Plaza Cleveland Independence,458.75,2.10
13647,206,Hampton Inn Cleveland Downtown,335.30,1.60
13648,206,Best Western Airport Inn & Suites Cleveland,431.93,1.50
13649,206,Courtyard Cleveland University Circle,139.47,4.80
13650,206,Embassy Suites,290.21,3.70
13651,206,Comfort Inn,106.57,3.30
13652,206,Holiday Inn Express Cleveland Airport - Brookpark,126.32,1.60
13653,206,La Quinta Inn,307.84,3.50
13654,206,Comfort Inn,441.01,1.70
13655,206,Courtyard Cleveland Independence,111.37,1.10
13656,206,Hampton Inn & Suites,299.65,2.20
13657,212,Arçabil Oteli,316.34,1.20
13658,212,Ýyldyz Oteli,128.10,4.70
13659,206,SpringHill Suites Cleveland Independence,182.79,2.00
13660,206,Days Inn,100.55,2.60
13661,206,Travelodge Cleveland Lakewood,120.03,3.00
13662,212,Ak Altyn Hotel,190.18,3.70
13663,207,Hotel Reina Victoria,435.83,4.00
13664,207,La Fuente de la Higuera,423.29,2.00
13665,207,Parador de Turismo de Ronda,368.17,4.00
13666,207,Molino,340.86,3.00
13667,207,Molino Cuatro Paradas,477.39,2.00
13668,207,Hotel San Gabriel,227.67,2.10
13669,207,Andalucía,221.52,3.40
13670,207,Hotel-Restaurante Hermanos Macías,375.11,4.80
13671,207,Polo Ronda,480.48,3.80
13672,207,La Casa Grande de Alpandeire,436.52,3.50
13673,207,Cueva del Gato,376.41,4.60
